id_registro,id_usuario,id_contexto,fecha_hora,valencia,activacion,comentario,comentario_limpio,valencia_limpia,error_conversion_valencia,valencia_valida,error_rango_valencia,activacion_limpia,error_conversion_activacion,activacion_valida,error_rango_activacion,fecha_hora_limpia,error_fecha,id_usuario_limpio,error_usuario,usuario_valido,id_contexto_limpio,error_contexto,contexto_valido,duplicado_id_registro,error_duplicado,duplicado_fila_completa,cantidad_errores,registro_valido
5881,18,11,2026-05-30 13:39,0.00,,Completó una etapa intermedia,Completó una etapa intermedia,0.0,,True,,,activacion vacío,False,activacion no disponible para validar,2026-05-30 13:39:00,,18,,True,11,,True,False,,False,2,False
2428,19,12,2026-04-19 11:21,0.50,0.64,Se mostró motivado durante la tarea,Se mostró motivado durante la tarea,0.5,,True,,0.64,,True,,2026-04-19 11:21:00,,19,,True,12,,True,False,,False,0,True
1898,20,1,2026-04-23 08:18,-0.23,0.35,Revisó materiales del curso,Revisó materiales del curso,-0.23,,True,,0.35,,True,,2026-04-23 08:18:00,,20,,True,1,,True,False,,False,0,True
1459,21,2,2026-05-12 09:14,0.22,0.51,Continuó trabajando con apoyo parcial,Continuó trabajando con apoyo parcial,0.22,,True,,0.51,,True,,2026-05-12 09:14:00,,21,,True,2,,True,False,,False,0,True
2972,22,3,2026-05-10 10:46,0.01,-0.40,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,0.01,,True,,-0.4,,True,,2026-05-10 10:46:00,,22,,True,3,,True,False,,False,0,True
3226,23,4,2026-04-22 10:00,-0.23,0.23,Completó una etapa intermedia,Completó una etapa intermedia,-0.23,,True,,0.23,,True,,2026-04-22 10:00:00,,23,,True,4,,True,False,,False,0,True
4046,24,5,2026-04-24 09:58,0.39,-0.24,Recibió una devolución positiva,Recibió una devolución positiva,0.39,,True,,-0.24,,True,,2026-04-24 09:58:00,,24,,True,5,,True,False,,False,0,True
1176,25,6,2026-05-30 09:33,-0.27,-0.31,Registró una respuesta breve,Registró una respuesta breve,-0.27,,True,,-0.31,,True,,2026-05-30 09:33:00,,25,,True,6,,True,False,,False,0,True
2818,1,7,2026-04-02 08:51,0.42,0.00,Comprendió el problema planteado,Comprendió el problema planteado,0.42,,True,,0.0,,True,,2026-04-02 08:51:00,,1,,True,7,,True,False,,False,0,True
3721,2,8,2026-04-06 15:41,-0.31,0.63,Tuvo dudas persistentes sobre la consigna,Tuvo dudas persistentes sobre la consigna,-0.31,,True,,0.63,,True,,2026-04-06 15:41:00,,2,,True,8,,True,False,,False,0,True
845,3,9,2026-04-29 14:18,0.02,0.82,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,0.02,,True,,0.82,,True,,2026-04-29 14:18:00,,3,,True,9,,True,False,,False,0,True
546,4,10,2026-04-22 08:25,-0.37,0.33,Se bloqueó durante la ejecución del código,Se bloqueó durante la ejecución del código,-0.37,,True,,0.33,,True,,2026-04-22 08:25:00,,4,,True,10,,True,False,,False,0,True
202,5,11,2026-05-17 12:18,-0.10,0.28,Realizó la actividad sin comentarios especiales,Realizó la actividad sin comentarios especiales,-0.1,,True,,0.28,,True,,2026-05-17 12:18:00,,5,,True,11,,True,False,,False,0,True
355,6,12,2026-04-16 10:01,-0.20,0.36,Continuó trabajando con apoyo parcial,Continuó trabajando con apoyo parcial,-0.2,,True,,0.36,,True,,2026-04-16 10:01:00,,6,,True,12,,True,False,,False,0,True
3873,7,1,2026-04-26 11:41,-0.51,0.75,No logró completar la actividad a tiempo,No logró completar la actividad a tiempo,-0.51,,True,,0.75,,True,,2026-04-26 11:41:00,,7,,True,1,,True,False,,False,0,True
3232,8,2,2026-05-04 12:51,0.09,-0.08,Continuó trabajando con apoyo parcial,Continuó trabajando con apoyo parcial,0.09,,True,,-0.08,,True,,2026-05-04 12:51:00,,8,,True,2,,True,False,,False,0,True
2416,9,3,2026-05-16 08:09,0.41,0.12,Avanzó sin mayores dificultades,Avanzó sin mayores dificultades,0.41,,True,,0.12,,True,,2026-05-16 08:09:00,,9,,True,3,,True,False,,False,0,True
4480,10,4,2026-04-23 15:07,0.23,-0.43,Revisó materiales del curso,Revisó materiales del curso,0.23,,True,,-0.43,,True,,2026-04-23 15:07:00,,10,,True,4,,True,False,,False,0,True
3174,11,5,2026-04-13 15:23,0.45,0.75,Avanzó sin mayores dificultades,Avanzó sin mayores dificultades,0.45,,True,,0.75,,True,,2026-04-13 15:23:00,,11,,True,5,,True,False,,False,0,True
4932,12,6,2026-04-03 16:55,0.40,0.05,Se mostró motivado durante la tarea,Se mostró motivado durante la tarea,0.4,,True,,0.05,,True,,2026-04-03 16:55:00,,12,,True,6,,True,False,,False,0,True
931,13,7,2026-05-21 12:06,0.18,-0.34,Continuó trabajando con apoyo parcial,Continuó trabajando con apoyo parcial,0.18,,True,,-0.34,,True,,2026-05-21 12:06:00,,13,,True,7,,True,False,,False,0,True
1121,14,8,2026-05-07 16:15,0.21,0.12,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,0.21,,True,,0.12,,True,,2026-05-07 16:15:00,,14,,True,8,,True,False,,False,0,True
3527,15,9,2026-05-04 09:36,-0.20,-0.98,Completó una etapa intermedia,Completó una etapa intermedia,-0.2,,True,,-0.98,,True,,2026-05-04 09:36:00,,15,,True,9,,True,False,,False,0,True
4867,16,10,2026-04-04 13:48,0.44,0.06,Avanzó sin mayores dificultades,Avanzó sin mayores dificultades,0.44,,True,,0.06,,True,,2026-04-04 13:48:00,,16,,True,10,,True,False,,False,0,True
4453,17,11,2026-04-20 12:07,0.48,-0.36,Comprendió el problema planteado,Comprendió el problema planteado,0.48,,True,,-0.36,,True,,2026-04-20 12:07:00,,17,,True,11,,True,False,,False,0,True
5046,18,12,2026-04-05 11:20,0.07,0.39,Revisó materiales del curso,Revisó materiales del curso,0.07,,True,,0.39,,True,,2026-04-05 11:20:00,,18,,True,12,,True,False,,False,0,True
1733,19,1,2026-04-01 10:14,-0.22,0.19,Completó una etapa intermedia,Completó una etapa intermedia,-0.22,,True,,0.19,,True,,2026-04-01 10:14:00,,19,,True,1,,True,False,,False,0,True
2197,20,2,2026-05-02 17:24,0.48,-0.15,Se mostró motivado durante la tarea,Se mostró motivado durante la tarea,0.48,,True,,-0.15,,True,,2026-05-02 17:24:00,,20,,True,2,,True,False,,False,0,True
2343,21,3,2026-04-03 17:20,0.41,0.84,Terminó la actividad con seguridad,Terminó la actividad con seguridad,0.41,,True,,0.84,,True,,2026-04-03 17:20:00,,21,,True,3,,True,False,,False,0,True
5758,22,4,2026-05-21 09:13,-0.66,0.59,Se bloqueó durante la ejecución del código,Se bloqueó durante la ejecución del código,-0.66,,True,,0.59,,True,,2026-05-21 09:13:00,,22,,True,4,,True,False,,False,0,True
1342,23,5,2026-04-19 12:26,-0.19,0.60,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,-0.19,,True,,0.6,,True,,2026-04-19 12:26:00,,23,,True,5,,True,False,,False,0,True
1646,24,6,2026-05-12 09:25,-0.47,0.62,Tuvo dificultades para avanzar,Tuvo dificultades para avanzar,-0.47,,True,,0.62,,True,,2026-05-12 09:25:00,,24,,True,6,,True,False,,False,0,True
1211,25,7,2026-05-23 13:38,-0.18,0.06,Registró una respuesta breve,Registró una respuesta breve,-0.18,,True,,0.06,,True,,2026-05-23 13:38:00,,25,,True,7,,True,False,,False,0,True
3184,1,8,2026-05-27 11:17,0.38,0.23,Avanzó sin mayores dificultades,Avanzó sin mayores dificultades,0.38,,True,,0.23,,True,,2026-05-27 11:17:00,,1,,True,8,,True,False,,False,0,True
3660,2,9,2026-05-04 16:49,0.14,0.91,Continuó trabajando con apoyo parcial,Continuó trabajando con apoyo parcial,0.14,,True,,0.91,,True,,2026-05-04 16:49:00,,2,,True,9,,True,False,,False,0,True
1743,3,10,2026-05-13 16:11,0.86,0.31,,Sin comentario,0.86,,True,,0.31,,True,,2026-05-13 16:11:00,,3,,True,10,,True,False,,False,0,True
4543,4,11,2026-04-14 11:07,-0.23,0.61,Realizó la actividad sin comentarios especiales,Realizó la actividad sin comentarios especiales,-0.23,,True,,0.61,,True,,2026-04-14 11:07:00,,4,,True,11,,True,False,,False,0,True
2703,5,12,2026-04-21 16:10,-0.01,-0.15,Completó una etapa intermedia,Completó una etapa intermedia,-0.01,,True,,-0.15,,True,,2026-04-21 16:10:00,,5,,True,12,,True,False,,False,0,True
3596,6,1,2026-05-29 15:46,0.70,0.34,Se mostró motivado durante la tarea,Se mostró motivado durante la tarea,0.7,,True,,0.34,,True,,2026-05-29 15:46:00,,6,,True,1,,True,False,,False,0,True
2800,7,2,2026-05-19 10:24,0.98,-0.78,Encontró una solución funcional,Encontró una solución funcional,0.98,,True,,-0.78,,True,,2026-05-19 10:24:00,,7,,True,2,,True,False,,False,0,True
5222,8,3,2026-04-12 11:30,-0.51,0.56,Tuvo dificultades para avanzar,Tuvo dificultades para avanzar,-0.51,,True,,0.56,,True,,2026-04-12 11:30:00,,8,,True,3,,True,False,,False,0,True
5558,9,4,2026-04-07 08:14,0.79,-0.55,Se mostró motivado durante la tarea,Se mostró motivado durante la tarea,0.79,,True,,-0.55,,True,,2026-04-07 08:14:00,,9,,True,4,,True,False,,False,0,True
2150,10,5,2026-04-10 08:08,0.55,-0.29,Se mostró motivado durante la tarea,Se mostró motivado durante la tarea,0.55,,True,,-0.29,,True,,2026-04-10 08:08:00,,10,,True,5,,True,False,,False,0,True
4644,11,6,2026-04-29 14:58,-0.41,0.28,Tuvo dificultades para avanzar,Tuvo dificultades para avanzar,-0.41,,True,,0.28,,True,,2026-04-29 14:58:00,,11,,True,6,,True,False,,False,0,True
3396,12,7,2026-05-04 16:53,0.19,0.16,Revisó materiales del curso,Revisó materiales del curso,0.19,,True,,0.16,,True,,2026-05-04 16:53:00,,12,,True,7,,True,False,,False,0,True
3547,13,8,2026-04-19 13:43,-0.07,0.98,Continuó trabajando con apoyo parcial,Continuó trabajando con apoyo parcial,-0.07,,True,,0.98,,True,,2026-04-19 13:43:00,,13,,True,8,,True,False,,False,0,True
4556,14,9,2026-04-01 14:49,0.19,-0.61,Registró una respuesta breve,Registró una respuesta breve,0.19,,True,,-0.61,,True,,2026-04-01 14:49:00,,14,,True,9,,True,False,,False,0,True
4736,15,10,2026-04-03 12:02,0.28,0.33,Revisó materiales del curso,Revisó materiales del curso,0.28,,True,,0.33,,True,,2026-04-03 12:02:00,,15,,True,10,,True,False,,False,0,True
1162,16,11,2026-05-14 10:57,0.34,-0.20,Encontró una solución funcional,Encontró una solución funcional,0.34,,True,,-0.2,,True,,2026-05-14 10:57:00,,16,,True,11,,True,False,,False,0,True
690,17,12,2026-04-04 10:47,0.18,0.29,Continuó trabajando con apoyo parcial,Continuó trabajando con apoyo parcial,0.18,,True,,0.29,,True,,2026-04-04 10:47:00,,17,,True,12,,True,False,,False,0,True
903,18,1,2026-05-04 10:49,0.42,0.83,Terminó la actividad con seguridad,Terminó la actividad con seguridad,0.42,,True,,0.83,,True,,2026-05-04 10:49:00,,18,,True,1,,True,False,,False,0,True
3013,19,2,2026-05-18 08:19,-0.07,0.16,Revisó materiales del curso,Revisó materiales del curso,-0.07,,True,,0.16,,True,,2026-05-18 08:19:00,,19,,True,2,,True,False,,False,0,True
1387,20,3,2026-04-25 11:32,-0.20,0.08,Revisó materiales del curso,Revisó materiales del curso,-0.2,,True,,0.08,,True,,2026-04-25 11:32:00,,20,,True,3,,True,False,,False,0,True
1142,21,4,2026-04-16 17:08,0.11,0.08,Continuó trabajando con apoyo parcial,Continuó trabajando con apoyo parcial,0.11,,True,,0.08,,True,,2026-04-16 17:08:00,,21,,True,4,,True,False,,False,0,True
5169,22,5,2026-05-30 13:32,0.17,0.53,Revisó materiales del curso,Revisó materiales del curso,0.17,,True,,0.53,,True,,2026-05-30 13:32:00,,22,,True,5,,True,False,,False,0,True
896,23,6,2026-05-02 13:56,0.09,0.67,Continuó trabajando con apoyo parcial,Continuó trabajando con apoyo parcial,0.09,,True,,0.67,,True,,2026-05-02 13:56:00,,23,,True,6,,True,False,,False,0,True
2278,24,7,2026-05-05 14:49,0.36,0.57,Terminó la actividad con seguridad,Terminó la actividad con seguridad,0.36,,True,,0.57,,True,,2026-05-05 14:49:00,,24,,True,7,,True,False,,False,0,True
1418,25,8,2026-05-07 10:04,-0.68,0.61,Se bloqueó durante la ejecución del código,Se bloqueó durante la ejecución del código,-0.68,,True,,0.61,,True,,2026-05-07 10:04:00,,25,,True,8,,True,False,,False,0,True
1379,1,9,2026-05-19 13:17,0.27,0.54,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,0.27,,True,,0.54,,True,,2026-05-19 13:17:00,,1,,True,9,,True,False,,False,0,True
5815,2,10,2026-04-05 11:49,-0.99,0.99,No logró completar la actividad a tiempo,No logró completar la actividad a tiempo,-0.99,,True,,0.99,,True,,2026-04-05 11:49:00,,2,,True,10,,True,False,,False,0,True
4578,3,11,2026-04-26 14:14,0.17,0.59,Realizó la actividad sin comentarios especiales,Realizó la actividad sin comentarios especiales,0.17,,True,,0.59,,True,,2026-04-26 14:14:00,,3,,True,11,,True,False,,False,0,True
5413,4,12,2026-05-23 15:54,-0.03,-0.08,Registró una respuesta breve,Registró una respuesta breve,-0.03,,True,,-0.08,,True,,2026-05-23 15:54:00,,4,,True,12,,True,False,,False,0,True
2977,5,1,2026-04-07 17:16,-0.20,0.46,Completó una etapa intermedia,Completó una etapa intermedia,-0.2,,True,,0.46,,True,,2026-04-07 17:16:00,,5,,True,1,,True,False,,False,0,True
3464,6,2,2026-04-27 12:30,-0.09,0.15,Completó una etapa intermedia,Completó una etapa intermedia,-0.09,,True,,0.15,,True,,2026-04-27 12:30:00,,6,,True,2,,True,False,,False,0,True
1993,7,3,2026-04-14 17:08,0.62,-0.19,Avanzó sin mayores dificultades,Avanzó sin mayores dificultades,0.62,,True,,-0.19,,True,,2026-04-14 17:08:00,,7,,True,3,,True,False,,False,0,True
2049,8,4,2026-04-30 14:17,0.10,0.31,Realizó la actividad sin comentarios especiales,Realizó la actividad sin comentarios especiales,0.1,,True,,0.31,,True,,2026-04-30 14:17:00,,8,,True,4,,True,False,,False,0,True
5224,9,5,2026-05-07 17:21,0.45,0.02,Se mostró motivado durante la tarea,Se mostró motivado durante la tarea,0.45,,True,,0.02,,True,,2026-05-07 17:21:00,,9,,True,5,,True,False,,False,0,True
5179,10,6,2026-05-24 17:53,0.14,-0.02,Registró una respuesta breve,Registró una respuesta breve,0.14,,True,,-0.02,,True,,2026-05-24 17:53:00,,10,,True,6,,True,False,,False,0,True
1837,11,7,2026-05-29 11:13,0.35,0.31,Recibió una devolución positiva,Recibió una devolución positiva,0.35,,True,,0.31,,True,,2026-05-29 11:13:00,,11,,True,7,,True,False,,False,0,True
5252,12,8,2026-05-11 10:39,0.07,0.39,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,0.07,,True,,0.39,,True,,2026-05-11 10:39:00,,12,,True,8,,True,False,,False,0,True
1263,13,9,2026-04-28 08:59,-0.08,0.16,Continuó trabajando con apoyo parcial,Continuó trabajando con apoyo parcial,-0.08,,True,,0.16,,True,,2026-04-28 08:59:00,,13,,True,9,,True,False,,False,0,True
3405,14,10,2026-04-17 13:51,-0.21,-0.09,,Sin comentario,-0.21,,True,,-0.09,,True,,2026-04-17 13:51:00,,14,,True,10,,True,False,,False,0,True
3911,15,11,2026-04-11 16:35,0.04,0.22,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,0.04,,True,,0.22,,True,,2026-04-11 16:35:00,,15,,True,11,,True,False,,False,0,True
1441,16,12,2026-05-22 09:44,0.39,0.01,Avanzó sin mayores dificultades,Avanzó sin mayores dificultades,0.39,,True,,0.01,,True,,2026-05-22 09:44:00,,16,,True,12,,True,False,,False,0,True
5701,17,1,2026-05-17 17:06,-0.96,-0.96,No logró completar la actividad a tiempo,No logró completar la actividad a tiempo,-0.96,,True,,-0.96,,True,,2026-05-17 17:06:00,,17,,True,1,,True,False,,False,0,True
143,18,2,2026-04-07 15:40,0.07,-0.47,Completó una etapa intermedia,Completó una etapa intermedia,0.07,,True,,-0.47,,True,,2026-04-07 15:40:00,,18,,True,2,,True,False,,False,0,True
5595,19,3,2026-04-10 09:26,-0.92,-0.88,Se sintió presionado por el tiempo,Se sintió presionado por el tiempo,-0.92,,True,,-0.88,,True,,2026-04-10 09:26:00,,19,,True,3,,True,False,,False,0,True
1910,20,4,2026-04-08 14:06,0.08,-0.21,Continuó trabajando con apoyo parcial,Continuó trabajando con apoyo parcial,0.08,,True,,-0.21,,True,,2026-04-08 14:06:00,,20,,True,4,,True,False,,False,0,True
5524,21,5,2026-05-29 08:55,0.14,0.41,Completó una etapa intermedia,Completó una etapa intermedia,0.14,,True,,0.41,,True,,2026-05-29 08:55:00,,21,,True,5,,True,False,,False,0,True
1718,22,6,2026-05-02 10:13,0.10,-0.10,Realizó la actividad sin comentarios especiales,Realizó la actividad sin comentarios especiales,0.1,,True,,-0.1,,True,,2026-05-02 10:13:00,,22,,True,6,,True,False,,False,0,True
1109,23,7,2026-05-19 18:00,-0.01,-0.04,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,-0.01,,True,,-0.04,,True,,2026-05-19 18:00:00,,23,,True,7,,True,False,,False,0,True
952,24,8,2026-04-15 13:48,0.31,0.48,Comprendió el problema planteado,Comprendió el problema planteado,0.31,,True,,0.48,,True,,2026-04-15 13:48:00,,24,,True,8,,True,False,,False,0,True
3504,25,9,2026-04-13 17:04,0.27,0.52,Revisó materiales del curso,Revisó materiales del curso,0.27,,True,,0.52,,True,,2026-04-13 17:04:00,,25,,True,9,,True,False,,False,0,True
3162,1,10,2026-04-16 13:29,0.60,0.14,Encontró una solución funcional,Encontró una solución funcional,0.6,,True,,0.14,,True,,2026-04-16 13:29:00,,1,,True,10,,True,False,,False,0,True
2102,2,11,2026-05-25 13:57,-0.15,-0.39,Completó una etapa intermedia,Completó una etapa intermedia,-0.15,,True,,-0.39,,True,,2026-05-25 13:57:00,,2,,True,11,,True,False,,False,0,True
1006,3,12,2026-05-20 17:12,0.25,0.35,Revisó materiales del curso,Revisó materiales del curso,0.25,,True,,0.35,,True,,2026-05-20 17:12:00,,3,,True,12,,True,False,,False,0,True
4346,4,1,2026-04-16 17:13,-0.21,0.38,Registró una respuesta breve,Registró una respuesta breve,-0.21,,True,,0.38,,True,,2026-04-16 17:13:00,,4,,True,1,,True,False,,False,0,True
1498,5,2,2026-05-04 15:59,-0.33,0.12,No logró completar la actividad a tiempo,No logró completar la actividad a tiempo,-0.33,,True,,0.12,,True,,2026-05-04 15:59:00,,5,,True,2,,True,False,,False,0,True
3189,6,3,2026-04-11 15:02,0.49,0.47,Comprendió el problema planteado,Comprendió el problema planteado,0.49,,True,,0.47,,True,,2026-04-11 15:02:00,,6,,True,3,,True,False,,False,0,True
1214,7,4,2026-04-19 13:29,-0.66,0.63,Tuvo dudas persistentes sobre la consigna,Tuvo dudas persistentes sobre la consigna,-0.66,,True,,0.63,,True,,2026-04-19 13:29:00,,7,,True,4,,True,False,,False,0,True
1059,8,5,2026-04-20 15:35,0.16,0.66,Revisó materiales del curso,Revisó materiales del curso,0.16,,True,,0.66,,True,,2026-04-20 15:35:00,,8,,True,5,,True,False,,False,0,True
406,9,6,2026-04-25 13:16,0.44,0.26,Avanzó sin mayores dificultades,Avanzó sin mayores dificultades,0.44,,True,,0.26,,True,,2026-04-25 13:16:00,,9,,True,6,,True,False,,False,0,True
3241,10,7,2026-04-10 10:22,-0.39,0.79,Se sintió presionado por el tiempo,Se sintió presionado por el tiempo,-0.39,,True,,0.79,,True,,2026-04-10 10:22:00,,10,,True,7,,True,False,,False,0,True
1824,11,8,2026-05-28 08:59,0.40,0.16,Encontró una solución funcional,Encontró una solución funcional,0.4,,True,,0.16,,True,,2026-05-28 08:59:00,,11,,True,8,,True,False,,False,0,True
4829,12,9,2026-04-24 14:08,0.15,0.45,Revisó materiales del curso,Revisó materiales del curso,0.15,,True,,0.45,,True,,2026-04-24 14:08:00,,12,,True,9,,True,False,,False,0,True
521,13,10,2026-05-05 13:21,0.18,0.30,Realizó la actividad sin comentarios especiales,Realizó la actividad sin comentarios especiales,0.18,,True,,0.3,,True,,2026-05-05 13:21:00,,13,,True,10,,True,False,,False,0,True
3950,14,11,2026-04-30 17:24,-0.43,0.40,,Sin comentario,-0.43,,True,,0.4,,True,,2026-04-30 17:24:00,,14,,True,11,,True,False,,False,0,True
1119,15,12,2026-05-23 13:11,0.49,-0.28,Comprendió el problema planteado,Comprendió el problema planteado,0.49,,True,,-0.28,,True,,2026-05-23 13:11:00,,15,,True,12,,True,False,,False,0,True
5347,16,1,2026-04-30 16:52,-0.27,0.61,Completó una etapa intermedia,Completó una etapa intermedia,-0.27,,True,,0.61,,True,,2026-04-30 16:52:00,,16,,True,1,,True,False,,False,0,True
2276,17,2,2026-04-14 11:45,-0.29,0.44,Completó una etapa intermedia,Completó una etapa intermedia,-0.29,,True,,0.44,,True,,2026-04-14 11:45:00,,17,,True,2,,True,False,,False,0,True
3040,18,3,2026-04-18 10:29,0.23,0.26,Revisó materiales del curso,Revisó materiales del curso,0.23,,True,,0.26,,True,,2026-04-18 10:29:00,,18,,True,3,,True,False,,False,0,True
1763,19,4,2026-04-29 12:45,-0.49,0.45,Mostró frustración ante errores repetidos,Mostró frustración ante errores repetidos,-0.49,,True,,0.45,,True,,2026-04-29 12:45:00,,19,,True,4,,True,False,,False,0,True
1367,20,5,2026-05-26 12:32,-0.12,0.06,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,-0.12,,True,,0.06,,True,,2026-05-26 12:32:00,,20,,True,5,,True,False,,False,0,True
122,21,6,2026-05-29 16:23,0.19,0.41,Realizó la actividad sin comentarios especiales,Realizó la actividad sin comentarios especiales,0.19,,True,,0.41,,True,,2026-05-29 16:23:00,,21,,True,6,,True,False,,False,0,True
